id,file,emg_nom_fs,emg_eff_fs,emg_dur_s,emg_pct_valid,eda_nom_fs,eda_eff_fs,eda_dur_s,eda_pct_valid,ecg_nom_fs,ecg_eff_fs,ecg_dur_s,ecg_pct_valid,respitrace_nom_fs,respitrace_eff_fs,respitrace_dur_s,respitrace_pct_valid,torsoacc_nom_fs,torsoacc_eff_fs,torsoacc_dur_s,torsoacc_pct_valid,eye_nom_fs,eye_eff_fs,eye_dur_s,eye_pct_valid,xp11_nom_fs,xp11_eff_fs,xp11_dur_s,xp11_pct_valid,task,subject,session,run_level
184,/task-ils/sub-cp020/ses-20210604/level-02Brun-003,128,127.99,474.68,100,128,127.99,474.68,100,128,127.98,474.65,100,n/a,n/a,n/a,n/a,128,127.96,474.72,100,250,252.51,474.68,100,4,4.89,474.5,99.91,task-ils,sub-cp020,ses-20210604,level-02Brun-003
185,/task-ils/sub-cp020/ses-20210604/level-02Brun-008,128,127.98,483.11,100,128,127.98,483.11,100,128,127.95,483.22,100,n/a,n/a,n/a,n/a,128,127.99,483.05,100,250,252.66,482.96,100,4,5.17,482.35,99.96,task-ils,sub-cp020,ses-20210604,level-02Brun-008
186,/task-ils/sub-cp020/ses-20210604/level-02Brun-010,128,127.99,492.52,100,128,127.99,492.52,100,128,127.99,492.25,100,n/a,n/a,n/a,n/a,128,127.97,492.78,100,250,252.8,492.57,100,4,5.36,492.49,100,task-ils,sub-cp020,ses-20210604,level-02Brun-010
187,/task-ils/sub-cp020/ses-20210604/level-03Brun-002,128,127.92,175.46,100,128,127.92,175.46,100,128,128,175.64,100,n/a,n/a,n/a,n/a,128,127.9,175.46,100,250,252.24,175.57,100,4,5.31,172.8,100,task-ils,sub-cp020,ses-20210604,level-03Brun-002
188,/task-ils/sub-cp020/ses-20210604/level-03Brun-005,128,127.98,449.68,100,128,127.98,449.68,100,128,127.99,449.28,100,n/a,n/a,n/a,n/a,128,127.97,449.7,100,250,252.11,449.75,100,4,4.97,449.32,100,task-ils,sub-cp020,ses-20210604,level-03Brun-005
189,/task-ils/sub-cp020/ses-20210604/level-03Brun-011,128,127.98,480.55,100,128,127.98,480.55,100,128,127.96,481.19,100,n/a,n/a,n/a,n/a,128,127.98,480.52,100,250,252.85,481.05,100,4,5.63,480.91,100,task-ils,sub-cp020,ses-20210604,level-03Brun-011
190,/task-ils/sub-cp020/ses-20210604/level-04Brun-004,128,128,444.96,100,128,128,444.96,100,128,127.99,445.13,100,n/a,n/a,n/a,n/a,128,127.97,445.06,100,250,252.41,445.05,100,4,5.17,442.31,99.87,task-ils,sub-cp020,ses-20210604,level-04Brun-004
191,/task-ils/sub-cp020/ses-20210604/level-04Brun-006,128,127.99,438.62,100,128,127.99,438.62,100,128,127.99,438.95,100,n/a,n/a,n/a,n/a,128,127.95,438.79,100,250,252.59,438.36,100,4,4.44,431.48,99.16,task-ils,sub-cp020,ses-20210604,level-04Brun-006
192,/task-ils/sub-cp020/ses-20210604/level-04Brun-009,128,127.89,533.56,100,128,127.89,533.56,100,128,127.98,533.61,100,n/a,n/a,n/a,n/a,128,127.99,533.59,100,250,252.96,533.5,100,4,5.24,530.81,100,task-ils,sub-cp020,ses-20210604,level-04Brun-009
193,/task-ils/sub-cp022/ses-20210621/level-01Brun-001,128,127.64,428.72,100,128,127.64,428.72,100,128,127.97,428.65,100,n/a,n/a,n/a,n/a,128,127.67,428.57,100,250,252.84,428.51,100,4,5.54,428.5,100,task-ils,sub-cp022,ses-20210621,level-01Brun-001
194,/task-ils/sub-cp022/ses-20210621/level-01Brun-007,128,127.66,418.96,100,128,127.66,418.96,100,128,127.98,419.24,100,n/a,n/a,n/a,n/a,128,127.61,419.25,100,250,252.48,419.12,100,4,4.29,418.95,98.5,task-ils,sub-cp022,ses-20210621,level-01Brun-007
195,/task-ils/sub-cp022/ses-20210621/level-01Brun-012,128,127.57,408.1,100,128,127.57,408.1,100,128,127.98,408.11,100,n/a,n/a,n/a,n/a,128,127.68,408.07,100,250,252.43,408.12,100,4,4.52,407.81,99.89,task-ils,sub-cp022,ses-20210621,level-01Brun-012
196,/task-ils/sub-cp022/ses-20210621/level-02Brun-003,128,127.68,440.03,100,128,127.68,440.03,100,128,128,439.68,100,n/a,n/a,n/a,n/a,128,127.67,439.7,100,250,252.99,439.95,100,4,5.47,439.33,100,task-ils,sub-cp022,ses-20210621,level-02Brun-003
197,/task-ils/sub-cp022/ses-20210621/level-02Brun-008,128,127.66,501.63,100,128,127.66,501.63,100,128,127.98,501.5,100,n/a,n/a,n/a,n/a,128,127.68,501.37,100,250,252.6,501.49,100,4,4.48,501.45,99.51,task-ils,sub-cp022,ses-20210621,level-02Brun-008
198,/task-ils/sub-cp022/ses-20210621/level-02Brun-010,128,127.68,449.55,100,128,127.68,449.55,100,128,127.99,449.28,100,n/a,n/a,n/a,n/a,128,127.67,449.69,100,250,252.48,449.57,100,4,4.74,449.5,99.62,task-ils,sub-cp022,ses-20210621,level-02Brun-010
199,/task-ils/sub-cp022/ses-20210621/level-03Brun-002,128,127.69,475.07,100,128,127.69,475.07,100,128,127.99,475.09,100,n/a,n/a,n/a,n/a,128,127.66,475.07,100,250,252.81,475.04,100,4,5.63,474.94,100,task-ils,sub-cp022,ses-20210621,level-03Brun-002
200,/task-ils/sub-cp022/ses-20210621/level-03Brun-005,128,127.67,443.08,100,128,127.67,443.08,100,128,127.99,442.85,100,n/a,n/a,n/a,n/a,128,127.68,443.01,100,250,252.91,443.04,100,4,5.52,442.9,100,task-ils,sub-cp022,ses-20210621,level-03Brun-005
201,/task-ils/sub-cp022/ses-20210621/level-03Brun-011,128,127.66,431.17,100,128,127.66,431.17,100,128,127.98,431.69,100,n/a,n/a,n/a,n/a,128,127.68,431.11,100,250,252.4,431.47,100,4,4.86,431.37,99.76,task-ils,sub-cp022,ses-20210621,level-03Brun-011
202,/task-ils/sub-cp022/ses-20210621/level-04Brun-004,128,127.67,448.73,100,128,127.67,448.73,100,128,127.99,448.52,100,n/a,n/a,n/a,n/a,128,127.68,448.51,100,250,252.6,448.5,100,4,5.35,448.46,100,task-ils,sub-cp022,ses-20210621,level-04Brun-004
203,/task-ils/sub-cp022/ses-20210621/level-04Brun-006,128,127.67,434.23,100,128,127.67,434.23,100,128,127.98,434.12,100,n/a,n/a,n/a,n/a,128,127.68,434.17,100,250,252.55,434.08,100,4,4.51,433.93,99.69,task-ils,sub-cp022,ses-20210621,level-04Brun-006
204,/task-ils/sub-cp022/ses-20210621/level-04Brun-009,128,127.68,467.03,100,128,127.68,467.03,100,128,128.01,466.51,100,n/a,n/a,n/a,n/a,128,127.68,466.9,100,250,252.59,467,100,4,4.41,466.32,98.73,task-ils,sub-cp022,ses-20210621,level-04Brun-009
205,/task-ils/sub-cp023/ses-20210628/level-01Brun-001,128,127.99,576,100,128,127.99,576,100,128,127.98,576.08,100,n/a,n/a,n/a,n/a,128,127.66,576.49,100,250,254.86,574.84,100,4,5.58,575.39,100,task-ils,sub-cp023,ses-20210628,level-01Brun-001
206,/task-ils/sub-cp023/ses-20210628/level-01Brun-007,128,127.98,417.7,100,128,127.98,417.7,100,128,127.98,418.15,100,n/a,n/a,n/a,n/a,128,127.68,417.61,100,250,254.52,418.41,100,4,4.45,417.49,99.89,task-ils,sub-cp023,ses-20210628,level-01Brun-007
207,/task-ils/sub-cp023/ses-20210628/level-01Brun-012,128,127.96,379.13,100,128,127.96,379.13,100,128,127.99,379.65,100,n/a,n/a,n/a,n/a,128,127.67,379.68,100,250,255.04,379.37,100,4,5.15,379.39,100,task-ils,sub-cp023,ses-20210628,level-01Brun-012
208,/task-ils/sub-cp023/ses-20210628/level-02Brun-003,128,127.99,461.53,100,128,127.99,461.53,100,128,127.98,461.58,100,n/a,n/a,n/a,n/a,128,127.68,461.55,100,250,255.42,460.9,100,4,5.42,461.35,99.96,task-ils,sub-cp023,ses-20210628,level-02Brun-003
209,/task-ils/sub-cp023/ses-20210628/level-02Brun-008,128,127.99,450.95,100,128,127.99,450.95,100,128,127.98,451.18,100,n/a,n/a,n/a,n/a,128,127.68,450.93,100,250,254.79,451.6,100,4,4.93,450.88,99.95,task-ils,sub-cp023,ses-20210628,level-02Brun-008
210,/task-ils/sub-cp023/ses-20210628/level-02Brun-010,128,127.99,496.18,100,128,127.99,496.18,100,128,127.99,496.07,100,n/a,n/a,n/a,n/a,128,127.68,496.02,100,250,254.72,493.91,100,4,5.32,495.94,99.89,task-ils,sub-cp023,ses-20210628,level-02Brun-010
211,/task-ils/sub-cp023/ses-20210628/level-03Brun-002,128,127.98,474.09,100,128,127.98,474.09,100,128,127.98,474.05,100,n/a,n/a,n/a,n/a,128,127.69,474.01,100,250,255.01,474.26,100,4,5.65,473.83,100,task-ils,sub-cp023,ses-20210628,level-03Brun-002
212,/task-ils/sub-cp023/ses-20210628/level-03Brun-005,128,127.98,418.11,100,128,127.98,418.11,100,128,127.99,418.13,100,n/a,n/a,n/a,n/a,128,127.68,418.08,100,250,254.98,417.97,100,4,5.33,417.92,100,task-ils,sub-cp023,ses-20210628,level-03Brun-005
213,/task-ils/sub-cp023/ses-20210628/level-03Brun-011,128,127.98,400.1,100,128,127.98,400.1,100,128,127.99,400.07,100,n/a,n/a,n/a,n/a,128,127.67,400.02,100,250,255.33,399.42,100,4,5.3,399.94,99.95,task-ils,sub-cp023,ses-20210628,level-03Brun-011
214,/task-ils/sub-cp023/ses-20210628/level-04Brun-004,128,127.98,461.72,100,128,127.98,461.72,100,128,127.98,461.61,100,n/a,n/a,n/a,n/a,128,127.67,462.22,100,250,255.28,462.69,100,4,5.41,461.46,100,task-ils,sub-cp023,ses-20210628,level-04Brun-004
215,/task-ils/sub-cp023/ses-20210628/level-04Brun-006,128,127.98,408.61,100,128,127.98,408.61,100,128,127.98,408.73,100,n/a,n/a,n/a,n/a,128,127.69,408.43,100,250,255.08,407.99,100,4,4.96,408.41,99.9,task-ils,sub-cp023,ses-20210628,level-04Brun-006
216,/task-ils/sub-cp023/ses-20210628/level-04Brun-009,128,127.98,465.16,100,128,127.98,465.16,100,128,127.98,465.12,100,n/a,n/a,n/a,n/a,128,127.68,465.08,100,250,254.93,464.76,100,4,5.05,464.91,99.74,task-ils,sub-cp023,ses-20210628,level-04Brun-009
217,/task-ils/sub-cp024/ses-20210629/level-01Brun-001,128,127.98,597.58,100,128,127.98,597.58,100,128,127.98,598.12,100,n/a,n/a,n/a,n/a,128,127.66,598.11,100,250,252.46,597.38,100,4,5.5,597.32,100,task-ils,sub-cp024,ses-20210629,level-01Brun-001
218,/task-ils/sub-cp024/ses-20210629/level-01Brun-007,128,127.98,486.7,100,128,127.98,486.7,100,128,127.99,486.66,100,n/a,n/a,n/a,n/a,128,127.67,486.52,100,250,252.66,486.32,100,4,5.08,462.68,100,task-ils,sub-cp024,ses-20210629,level-01Brun-007
219,/task-ils/sub-cp024/ses-20210629/level-01Brun-012,128,127.99,443.55,100,128,127.99,443.55,100,128,127.99,443.5,100,n/a,n/a,n/a,n/a,128,127.68,443.65,100,250,251.95,443.65,100,4,5.1,443.4,100,task-ils,sub-cp024,ses-20210629,level-01Brun-012
220,/task-ils/sub-cp024/ses-20210629/level-02Brun-003,128,127.98,478.5,100,128,127.98,478.5,100,128,128,478.62,100,n/a,n/a,n/a,n/a,128,127.65,478.53,100,250,252.7,478.21,100,4,5.46,478.41,100,task-ils,sub-cp024,ses-20210629,level-02Brun-003
221,/task-ils/sub-cp024/ses-20210629/level-02Brun-008,128,127.99,413.68,100,128,127.99,413.68,100,128,128,413.52,100,n/a,n/a,n/a,n/a,128,127.68,413.56,100,250,252.6,413.12,100,4,4.56,412.86,99.26,task-ils,sub-cp024,ses-20210629,level-02Brun-008
222,/task-ils/sub-cp024/ses-20210629/level-02Brun-010,128,127.99,472.68,100,128,127.99,472.68,100,128,127.99,472.71,100,n/a,n/a,n/a,n/a,128,127.67,472.62,100,250,252.48,472.51,100,4,4.48,472.5,99.43,task-ils,sub-cp024,ses-20210629,level-02Brun-010
223,/task-ils/sub-cp024/ses-20210629/level-03Brun-002,128,127.99,495.6,100,128,127.99,495.6,100,128,127.98,495.69,100,n/a,n/a,n/a,n/a,128,127.68,495.53,100,250,252.02,496.14,100,4,5.59,495.39,99.96,task-ils,sub-cp024,ses-20210629,level-03Brun-002
224,/task-ils/sub-cp024/ses-20210629/level-03Brun-005,128,127.98,478.12,100,128,127.98,478.12,100,128,127.99,478.11,100,n/a,n/a,n/a,n/a,128,127.67,477.92,100,250,252.3,477.57,100,4,5.03,477.91,100,task-ils,sub-cp024,ses-20210629,level-03Brun-005
225,/task-ils/sub-cp024/ses-20210629/level-03Brun-011,128,127.99,446.02,100,128,127.99,446.02,100,128,127.99,446.1,100,n/a,n/a,n/a,n/a,128,127.67,446.03,100,250,252.42,445.7,100,4,4.59,446,99.46,task-ils,sub-cp024,ses-20210629,level-03Brun-011
226,/task-ils/sub-cp024/ses-20210629/level-04Brun-004,128,127.98,409.61,100,128,127.98,409.61,100,128,127.96,409.45,100,n/a,n/a,n/a,n/a,128,127.69,408.85,100,250,251.92,409.83,100,4,5.2,408.83,99.76,task-ils,sub-cp024,ses-20210629,level-04Brun-004
227,/task-ils/sub-cp024/ses-20210629/level-04Brun-006,128,127.98,391.08,100,128,127.98,391.08,100,128,127.73,391.26,100,n/a,n/a,n/a,n/a,128,127.67,391.05,100,250,252.37,391.5,100,4,5.19,388.44,99.9,task-ils,sub-cp024,ses-20210629,level-04Brun-006
228,/task-ils/sub-cp024/ses-20210629/level-04Brun-009,128,127.98,360.09,100,128,127.98,360.09,100,128,127.98,360.07,100,n/a,n/a,n/a,n/a,128,127.67,360.2,100,250,251.15,360.32,100,4,4.4,349.79,99.42,task-ils,sub-cp024,ses-20210629,level-04Brun-009
229,/task-ils/sub-cp025/ses-20210820/level-01Brun-001,128,127.98,449.58,100,128,127.98,449.58,100,128,127.98,449.73,100,1024,1024.01,450,100,128,127.99,449.65,100,250,253.11,449.46,100,4,5.31,449.5,99.92,task-ils,sub-cp025,ses-20210820,level-01Brun-001
230,/task-ils/sub-cp025/ses-20210820/level-01Brun-007,128,127.98,415.68,100,128,127.98,415.68,100,128,127.98,415.52,100,1024,1024.01,416,100,128,127.81,415.88,100,250,253.11,415.46,100,4,5.18,415.32,100,task-ils,sub-cp025,ses-20210820,level-01Brun-007
231,/task-ils/sub-cp025/ses-20210820/level-01Brun-012,128,127.99,433.02,100,128,127.99,433.02,100,128,127.98,433.07,100,1024,1024.01,433,100,128,127.98,433.12,100,250,253.04,433.02,100,4,5.69,432.85,100,task-ils,sub-cp025,ses-20210820,level-01Brun-012
232,/task-ils/sub-cp025/ses-20210820/level-02Brun-003,128,127.98,468.62,100,128,127.98,468.62,100,128,127.99,468.6,100,1024,1024.02,468,100,128,127.99,468.54,100,250,253.19,468.53,100,4,5.26,468.43,99.92,task-ils,sub-cp025,ses-20210820,level-02Brun-003
233,/task-ils/sub-cp025/ses-20210820/level-02Brun-008,128,127.99,458.19,100,128,127.99,458.19,100,128,127.99,458.62,100,1024,1024.01,458,100,128,127.99,458.62,100,250,253.12,458.55,100,4,5.15,457.83,100,task-ils,sub-cp025,ses-20210820,level-02Brun-008
234,/task-ils/sub-cp025/ses-20210820/level-02Brun-010,128,127.99,434.55,100,128,127.99,434.55,100,128,127.98,434.57,100,1024,1024.01,435,100,128,127.99,434.75,100,250,253.16,434.54,100,4,5.22,434.43,100,task-ils,sub-cp025,ses-20210820,level-02Brun-010
235,/task-ils/sub-cp025/ses-20210820/level-03Brun-002,128,127.98,462.03,100,128,127.98,462.03,100,128,127.98,462.13,100,1024,1024.02,462,100,128,127.98,461.99,100,250,252.99,462.02,100,4,5.24,461.83,99.79,task-ils,sub-cp025,ses-20210820,level-03Brun-002
236,/task-ils/sub-cp025/ses-20210820/level-03Brun-005,128,127.98,483.65,100,128,127.98,483.65,100,128,127.99,483.59,100,1024,1024.02,483,100,128,127.98,483.56,100,250,253.18,483.47,100,4,5.27,483.43,100,task-ils,sub-cp025,ses-20210820,level-03Brun-005
237,/task-ils/sub-cp025/ses-20210820/level-03Brun-011,128,127.99,466.12,100,128,127.99,466.12,100,128,127.8,466.12,100,1024,1024.01,466,100,128,127.95,466.03,100,250,253.1,466.04,100,4,5.26,465.88,100,task-ils,sub-cp025,ses-20210820,level-03Brun-011
238,/task-ils/sub-cp025/ses-20210820/level-04Brun-004,128,127.99,437.18,100,128,127.99,437.18,100,128,127.99,437.12,100,1024,1024.01,437,100,128,127.99,437.21,100,250,252.97,437.59,100,4,5.24,427.26,99.96,task-ils,sub-cp025,ses-20210820,level-04Brun-004
239,/task-ils/sub-cp025/ses-20210820/level-04Brun-006,128,127.98,449.11,100,128,127.98,449.11,100,128,127.99,449.2,100,1024,1024.01,449,100,128,127.99,449.09,100,250,253.1,448.97,100,4,5.16,448.84,99.96,task-ils,sub-cp025,ses-20210820,level-04Brun-006
240,/task-ils/sub-cp025/ses-20210820/level-04Brun-009,128,127.98,489.51,100,128,127.98,489.51,100,128,127.99,489.54,100,1024,1024.01,489,100,128,127.98,489.52,100,250,252.87,490.02,100,4,4.86,489.45,99.79,task-ils,sub-cp025,ses-20210820,level-04Brun-009
241,/task-ils/sub-cp026/ses-20210716/level-01Brun-001,128,127.98,454.57,100,128,127.98,454.57,100,128,97.31,473.94,0,n/a,n/a,n/a,n/a,128,126.36,455.84,90.17,250,252.42,454.99,100,4,5.2,454.48,99.92,task-ils,sub-cp026,ses-20210716,level-01Brun-001
242,/task-ils/sub-cp026/ses-20210716/level-01Brun-007,128,127.99,411.64,100,128,127.99,411.64,100,128,127.99,411.42,100,n/a,n/a,n/a,n/a,128,126.82,413.01,100,250,252.21,411.57,100,4,4.89,411.45,100,task-ils,sub-cp026,ses-20210716,level-01Brun-007
243,/task-ils/sub-cp026/ses-20210716/level-01Brun-012,128,127.98,417.14,100,128,127.98,417.14,100,128,127.86,417.23,100,n/a,n/a,n/a,n/a,128,128.04,416.76,100,250,252.48,417.48,100,4,5.28,416.86,100,task-ils,sub-cp026,ses-20210716,level-01Brun-012
244,/task-ils/sub-cp026/ses-20210716/level-02Brun-003,128,127.99,450.49,100,128,127.99,450.49,100,128,119.76,451.24,90,n/a,n/a,n/a,n/a,128,127.95,450.4,100,250,252.33,450.41,100,4,4.91,450.36,99.82,task-ils,sub-cp026,ses-20210716,level-02Brun-003
245,/task-ils/sub-cp026/ses-20210716/level-02Brun-008,128,127.98,442.08,100,128,127.98,442.08,100,128,121.86,443.67,68.84,n/a,n/a,n/a,n/a,128,124.82,441.58,100,250,252.2,442.02,100,4,4.93,441.98,99.86,task-ils,sub-cp026,ses-20210716,level-02Brun-008
246,/task-ils/sub-cp026/ses-20210716/level-02Brun-010,128,127.98,466.55,100,128,127.98,466.55,100,128,127.69,461.09,100,n/a,n/a,n/a,n/a,128,127.41,467.62,100,250,252.39,466.51,100,4,5.49,466.46,99.96,task-ils,sub-cp026,ses-20210716,level-02Brun-010
247,/task-ils/sub-cp026/ses-20210716/level-03Brun-002,128,127.99,483.11,100,128,127.99,483.11,100,128,117.83,479.59,89.14,n/a,n/a,n/a,n/a,128,128,482.97,100,250,252.19,482.97,100,4,5.17,482.46,99.96,task-ils,sub-cp026,ses-20210716,level-03Brun-002
248,/task-ils/sub-cp026/ses-20210716/level-03Brun-005,128,127.99,467.14,100,128,127.99,467.14,100,128,117.73,469.14,77.99,n/a,n/a,n/a,n/a,128,128,466.53,100,250,251.94,467.12,100,4,5.06,466.44,99.92,task-ils,sub-cp026,ses-20210716,level-03Brun-005
249,/task-ils/sub-cp026/ses-20210716/level-03Brun-011,128,127.99,450.6,100,128,127.99,450.6,100,128,127.75,442.74,100,n/a,n/a,n/a,n/a,128,127.77,450.81,100,250,252.36,450.46,100,4,5.55,450.34,99.96,task-ils,sub-cp026,ses-20210716,level-03Brun-011
250,/task-ils/sub-cp026/ses-20210716/level-04Brun-004,128,127.98,456.63,100,128,127.98,456.63,100,128,122.44,455.91,100,n/a,n/a,n/a,n/a,128,127.96,456.65,100,250,252.24,456.69,100,4,4.95,455.86,99.91,task-ils,sub-cp026,ses-20210716,level-04Brun-004
251,/task-ils/sub-cp026/ses-20210716/level-04Brun-006,128,127.99,446.5,100,128,127.99,446.5,100,128,126.26,445.88,100,n/a,n/a,n/a,n/a,128,127.99,448.33,100,250,252.15,446.58,100,4,4.94,446.44,99.86,task-ils,sub-cp026,ses-20210716,level-04Brun-006
252,/task-ils/sub-cp026/ses-20210716/level-04Brun-009,128,127.99,442.16,100,128,127.99,442.16,100,128,111.94,431.51,29.13,n/a,n/a,n/a,n/a,128,125.16,444.18,63.41,250,252.34,442.11,100,4,5.29,441.95,99.91,task-ils,sub-cp026,ses-20210716,level-04Brun-009
253,/task-ils/sub-cp027/ses-20210722/level-01Brun-001,128,127.67,424.64,100,128,127.67,424.64,100,128,128.02,424.35,100,n/a,n/a,n/a,n/a,128,993.79,424.56,100,250,NaN,0,0,4,5.25,424.46,100,task-ils,sub-cp027,ses-20210722,level-01Brun-001
254,/task-ils/sub-cp027/ses-20210722/level-01Brun-007,128,127.68,430.72,100,128,127.68,430.72,100,128,127.95,430.56,100,n/a,n/a,n/a,n/a,128,735.04,439.09,100,250,251.78,431.27,100,4,5.1,430.41,100,task-ils,sub-cp027,ses-20210722,level-01Brun-007
255,/task-ils/sub-cp027/ses-20210722/level-01Brun-012,128,127.66,428.76,100,128,127.66,428.76,100,128,127.99,428.45,100,n/a,n/a,n/a,n/a,128,951.14,426.97,100,250,252.76,428.25,100,4,5.03,428.37,99.95,task-ils,sub-cp027,ses-20210722,level-01Brun-012
256,/task-ils/sub-cp027/ses-20210722/level-02Brun-003,128,127.66,473.96,100,128,127.66,473.96,100,128,127.98,474.12,100,n/a,n/a,n/a,n/a,128,873.86,482.85,100,250,251.72,190.03,100,4,5.03,473.94,99.96,task-ils,sub-cp027,ses-20210722,level-02Brun-003
257,/task-ils/sub-cp027/ses-20210722/level-02Brun-008,128,127.67,464,100,128,127.67,464,100,128,128.02,463.94,100,n/a,n/a,n/a,n/a,128,840.93,445.54,100,250,252.3,463.84,100,4,5.23,463.92,99.96,task-ils,sub-cp027,ses-20210722,level-02Brun-008
258,/task-ils/sub-cp027/ses-20210722/level-02Brun-010,128,127.67,464.18,100,128,127.67,464.18,100,128,121.13,471.96,0,n/a,n/a,n/a,n/a,128,963.16,458.52,100,250,252.83,463.54,100,4,5.25,463.99,99.92,task-ils,sub-cp027,ses-20210722,level-02Brun-010
259,/task-ils/sub-cp027/ses-20210722/level-03Brun-002,128,127.63,485.57,100,128,127.63,485.57,100,128,128.07,485.36,100,n/a,n/a,n/a,n/a,128,1003.34,485.53,100,250,NaN,0,0,4,5.11,485.47,99.84,task-ils,sub-cp027,ses-20210722,level-03Brun-002
260,/task-ils/sub-cp027/ses-20210722/level-03Brun-005,128,127.67,478.69,100,128,127.67,478.69,100,128,128.03,478.66,100,n/a,n/a,n/a,n/a,128,696.43,506.62,100,250,251.8,478.89,100,4,5.12,478.43,99.92,task-ils,sub-cp027,ses-20210722,level-03Brun-005
261,/task-ils/sub-cp027/ses-20210722/level-03Brun-011,128,127.67,483.57,100,128,127.67,483.57,100,128,127.97,483.57,100,n/a,n/a,n/a,n/a,128,904.6,479,100,250,252.34,483.91,100,4,5.34,483.42,99.92,task-ils,sub-cp027,ses-20210722,level-03Brun-011
262,/task-ils/sub-cp027/ses-20210722/level-04Brun-004,128,127.63,478.13,100,128,127.63,478.13,100,128,128.03,477.95,100,n/a,n/a,n/a,n/a,128,917.82,483.8,100,250,251.81,477.99,100,4,5.08,477.8,99.92,task-ils,sub-cp027,ses-20210722,level-04Brun-004
263,/task-ils/sub-cp027/ses-20210722/level-04Brun-006,128,127.67,470.93,100,128,127.67,470.93,100,128,127.98,470.11,100,n/a,n/a,n/a,n/a,128,997.55,469.27,100,250,252.01,470.19,100,4,4.61,469.89,99.68,task-ils,sub-cp027,ses-20210722,level-04Brun-006
264,/task-ils/sub-cp027/ses-20210722/level-04Brun-009,128,127.63,460.17,100,128,127.63,460.17,100,128,128.07,460.11,100,n/a,n/a,n/a,n/a,128,803.66,466.85,100,250,252.53,460.19,100,4,5.26,459.94,99.96,task-ils,sub-cp027,ses-20210722,level-04Brun-009
265,/task-ils/sub-cp028/ses-20211214/level-01Brun-001,128,127.67,496.52,100,128,127.67,496.52,100,128,127.98,496.57,100,1024,1024.02,496.99,100,128,127.67,496.55,100,250,252.17,496.65,100,4,5.31,496.45,100,task-ils,sub-cp028,ses-20211214,level-01Brun-001
266,/task-ils/sub-cp028/ses-20211214/level-01Brun-007,128,127.67,405.47,100,128,127.67,405.47,100,128,127.98,405.62,100,1024,1024.02,405.99,100,128,127.68,405.67,100,250,251.96,405.62,100,4,4.86,405.35,100,task-ils,sub-cp028,ses-20211214,level-01Brun-007
267,/task-ils/sub-cp028/ses-20211214/level-01Brun-012,128,NaN,0,0,128,NaN,0,0,128,127.98,294.59,100,1024,1024.01,295,100,128,127.41,294.56,100,250,252.1,294.53,100,4,4.8,294.47,100,task-ils,sub-cp028,ses-20211214,level-01Brun-012
268,/task-ils/sub-cp028/ses-20211214/level-02Brun-003,128,127.66,462.18,100,128,127.66,462.18,100,128,127.97,462.27,100,1024,1024.02,461.99,100,128,127.68,462.15,100,250,252.17,461.98,100,4,5.36,461.98,100,task-ils,sub-cp028,ses-20211214,level-02Brun-003
269,/task-ils/sub-cp028/ses-20211214/level-02Brun-008,128,127.67,431.25,100,128,127.67,431.25,100,128,127.98,430.93,100,1024,1024.02,430.99,100,128,127.67,431.02,100,250,252.22,430.95,100,4,5.05,430.95,99.95,task-ils,sub-cp028,ses-20211214,level-02Brun-008
270,/task-ils/sub-cp028/ses-20211214/level-02Brun-010,128,127.68,439.58,100,128,127.68,439.58,100,128,127.98,439.57,100,1024,1024.01,439.99,100,128,127.67,439.94,100,250,252.34,439.93,100,4,5.06,439.44,100,task-ils,sub-cp028,ses-20211214,level-02Brun-010
271,/task-ils/sub-cp028/ses-20211214/level-03Brun-002,128,127.67,511.77,100,128,127.67,511.77,100,128,127.98,511.66,100,1024,1024.02,511.99,100,128,127.68,511.68,100,250,252.32,511.56,100,4,5.33,511.35,100,task-ils,sub-cp028,ses-20211214,level-03Brun-002
272,/task-ils/sub-cp028/ses-20211214/level-03Brun-005,128,127.67,438.03,100,128,127.67,438.03,100,128,127.98,438.14,100,1024,1024.01,437.99,100,128,127.67,438.03,100,250,252.01,438.02,100,4,5.28,437.88,100,task-ils,sub-cp028,ses-20211214,level-03Brun-005
273,/task-ils/sub-cp028/ses-20211214/level-03Brun-011,128,127.67,63.42,100,128,127.67,63.42,100,128,127.98,443.61,100,1024,1024.01,442.99,100,128,127.67,443.2,100,250,252.32,443.37,100,4,5.16,442.9,99.96,task-ils,sub-cp028,ses-20211214,level-03Brun-011
274,/task-ils/sub-cp028/ses-20211214/level-04Brun-004,128,127.67,478.15,100,128,127.67,478.15,100,128,127.98,478.22,100,1024,1024.02,478.99,100,128,127.68,478.22,100,250,252.14,478.68,100,4,5.29,477.84,100,task-ils,sub-cp028,ses-20211214,level-04Brun-004
275,/task-ils/sub-cp028/ses-20211214/level-04Brun-006,128,127.62,462.61,100,128,127.62,462.61,100,128,127.97,462.69,100,1024,1024.02,462.99,100,128,127.68,462.6,100,250,252.19,462.6,100,4,5.16,462.49,99.96,task-ils,sub-cp028,ses-20211214,level-04Brun-006
276,/task-ils/sub-cp028/ses-20211214/level-04Brun-009,128,127.68,418.21,100,128,127.68,418.21,100,128,127.98,418.07,100,1024,1024.02,417.99,100,128,127.67,418.2,100,250,252.38,418.08,100,4,5.36,417.9,99.96,task-ils,sub-cp028,ses-20211214,level-04Brun-009
